s0,s10,s90,s90d
92,71,91,10
92,48,27,1
111,49,127,10
42,35,12,5
100,69,88,18
35,25,5,0
88,38,28,4
93,40,33,3
51,40,15,4
108,105,98,15
46,25,16,2
34,25,9,0
105,71,125,21
107,74,126,6
112,41,37,8
85,60,69,13
23,27,2,4
125,90,98,14
119,76,145,32
43,34,18,1
124,81,111,17
64,37,14,4
37,28,14,1
101,38,41,3
82,28,18,1
43,26,19,5
37,24,16,2
94,59,59,4
47,35,17,1
45,32,8,5
98,75,102,16
103,74,77,7
47,30,15,2
107,55,97,14
91,42,29,3
35,32,8,1
99,40,21,0
115,78,85,7
114,48,116,16
36,29,8,0
101,70,78,13
73,67,24,0
101,76,87,17
51,34,11,6
56,37,14,2
31,24,13,3
117,79,126,26
37,30,4,1
53,35,19,1
42,35,10,0
31,24,6,1
98,33,75,5
43,27,20,5
42,26,15,3
88,31,26,9
103,64,68,10
98,65,101,13
49,29,9,0
53,23,18,0
105,76,76,14
121,74,105,6
110,76,137,15
106,84,138,20
42,32,18,1
112,77,100,13
101,82,96,19
105,45,31,1
86,70,99,11
114,80,114,13
95,51,74,5
36,28,6,3
97,70,62,7
105,77,97,15
100,71,90,12
122,44,119,19
97,40,32,0
37,25,7,1
110,62,96,12
43,32,13,3
113,73,88,11
44,32,10,4
114,69,116,18
36,23,11,2
109,79,125,23
105,48,42,2
72,73,114,76
102,65,106,9
118,92,128,27
101,84,101,17
107,73,68,16
112,74,121,21
117,85,150,26
109,109,107,20
40,26,9,0
83,28,20,4
45,28,6,0
118,68,98,17
37,26,17,1
46,30,16,2
106,82,96,9
28,23,9,1
107,72,81,17
40,34,8,0
90,38,33,1
134,81,116,17
46,29,11,0
99,42,33,0
114,71,145,24
114,66,84,21
99,75,96,10
90,42,34,4
40,29,15,1
122,83,127,12
42,34,12,4
35,31,13,0
90,59,62,12
102,61,106,9
89,66,60,7
106,49,51,4
37,27,6,1
108,76,101,14
113,70,88,6
103,81,96,12
90,41,22,0
123,85,107,15
99,77,113,11
112,72,97,10
93,65,62,7
82,42,37,0
112,72,74,12
107,70,86,8
98,77,76,15
116,63,91,14
94,40,32,0
97,74,73,24
109,71,65,13
43,29,14,3
104,73,84,18
39,32,15,4
110,84,85,6
121,83,123,18
109,79,103,23
115,55,100,16
36,30,11,2
110,77,113,19
112,83,120,15
106,76,99,12
43,32,8,0
124,89,166,32
93,74,78,7
107,51,30,1
43,32,9,2
96,70,107,10
102,67,77,86
47,29,12,0
42,25,12,1
109,76,91,9
35,26,4,2
107,82,108,19
98,79,105,15
85,56,54,5
103,78,126,20
103,67,83,7
113,72,90,9
93,66,97,6
47,28,13,7
33,30,13,0
50,32,17,4
112,71,79,15
89,42,22,5
99,68,113,13
88,78,84,7
110,63,88,10
51,39,21,2
102,72,71,10
43,24,9,0
113,42,32,2
111,68,109,13
45,31,14,1
46,25,13,2
108,67,76,11
39,29,12,1
105,75,73,15
34,20,6,1
110,72,96,20
107,92,100,17
113,81,96,7
113,95,199,36
103,93,97,12
34,35,12,0
109,51,78,11
101,142,71,248
28,19,13,0
82,66,72,18
49,30,38,1
44,30,11,0
43,27,14,0
59,20,16,0
46,35,18,0
45,38,5,0
56,20,13,5
104,79,115,17
47,38,12,0
38,25,21,4
50,26,8,2
45,29,13,0
117,82,144,22
52,33,15,0
107,111,139,14
44,31,9,0
43,30,14,6
94,68,94,9
127,81,133,19
122,81,180,27
42,27,12,2
87,35,29,0
30,20,11,3
112,72,125,10
120,79,158,13
46,33,10,0
32,21,12,1
82,25,13,0
125,69,108,14
109,69,145,14
108,63,71,9
100,71,90,14
83,41,14,2
35,27,1,0
48,36,13,0
51,30,19,1
39,25,10,0
34,27,10,2
110,81,110,19
40,28,14,2
103,63,93,5
104,47,31,0
113,79,141,19
35,20,21,1
105,65,92,20
119,91,194,28
32,21,8,5
104,54,95,15
121,93,174,42
102,66,82,13
30,21,9,6
50,36,15,0
42,36,9,3
107,92,119,16
45,31,11,3
40,23,16,1
45,23,5,0
48,31,11,1
104,76,76,13
82,109,161,65
116,94,110,4
32,22,6,0
113,97,107,10
43,26,19,2
29,25,17,0
40,37,6,0
46,31,3,3
36,28,8,0
55,28,21,0
38,23,13,3
110,84,107,16
91,67,83,18
102,77,98,8
16,12,41,8
103,70,97,18
37,31,12,6
104,82,124,12
117,66,157,16
99,43,32,0
94,69,93,26
116,69,114,15
38,28,13,1
109,62,98,11
38,27,13,2
138,63,114,21
101,63,82,15
139,92,149,29
121,70,137,22
88,66,73,11
102,57,65,11
97,54,75,7
54,29,6,0
46,20,6,5
99,71,94,20
123,73,128,23
38,27,12,1
115,71,90,9
92,71,80,8
106,74,117,14
77,77,76,6
92,41,34,2
38,33,19,0
41,31,13,3
109,87,93,5
126,81,133,27
41,22,12,0
103,89,133,28
111,92,104,16
108,80,119,16
111,66,139,14
31,18,15,6
126,80,125,17
36,29,8,0
97,59,70,35
10,7,19,0
44,29,10,1
48,32,13,4
43,33,21,2
105,58,45,4
104,79,128,31
112,78,107,6
109,86,85,13
119,67,128,23
81,34,24,1
98,33,35,5
47,24,8,0
126,85,163,30
107,72,87,14
110,70,101,9
99,74,160,19
53,38,10,0
100,67,108,18
86,59,58,6
49,38,10,0
125,95,142,30
116,86,112,10
87,68,79,7
98,91,171,31
107,85,118,16
94,69,67,4
46,30,8,0
96,67,85,11
92,66,62,9
122,85,156,35
105,72,136,21
112,84,90,18
30,22,9,1
97,42,31,0
113,57,91,10
57,34,28,0
107,43,21,2
50,30,8,0
108,82,86,9
127,86,139,17
42,22,22,3
11,16,14,4
90,65,59,7
44,36,18,0
108,74,103,20
81,41,24,4
57,43,15,5
37,22,9,2
108,101,115,6
104,102,108,11
116,88,135,14
91,32,37,3
114,81,109,22
103,76,90,16
119,92,133,21
121,74,130,18
93,31,18,1
106,59,69,12
140,106,114,24
117,106,113,14
33,18,16,2
94,47,33,3
25,16,16,1
126,85,140,24
113,75,106,6
107,77,61,7
108,82,82,13
113,121,126,28
92,71,104,10
30,25,10,0
47,30,24,4
112,65,95,6
91,73,68,9
83,39,17,2
127,79,161,22
118,84,109,16
123,78,89,12
119,87,134,14
29,23,8,0
96,76,64,8
106,64,82,14
102,76,98,13
96,76,85,10
74,25,12,2
109,78,88,7
31,24,12,0
93,79,81,16
73,18,34,0
44,27,22,3
40,32,9,2
19,13,6,1
91,34,31,0
36,26,7,3
86,39,36,0
92,68,79,14
119,88,108,11
115,83,113,13
111,97,123,19
45,28,18,3
97,38,20,5
98,71,92,24
127,89,158,31
93,46,44,6
103,76,111,20
113,77,123,5
120,70,108,11
105,68,90,13
40,33,11,0
108,79,87,20
44,25,11,2
42,36,12,0
115,102,141,29
105,101,112,10
108,86,133,21
104,83,102,14
123,92,156,22
120,78,96,10
85,41,27,3
121,83,118,18
34,16,8,0
101,76,146,16
115,73,87,11
41,31,9,3
111,85,123,9
107,70,65,8
114,50,31,1
99,44,37,2
27,23,6,0
99,70,90,19
126,90,167,31
120,78,90,17
42,27,9,2
39,25,7,1
110,70,117,14
36,29,11,0
95,40,30,3
101,59,83,11
107,63,101,11
44,31,12,1
47,31,14,0
41,31,13,1
47,36,21,0
107,69,97,12
108,87,119,20
103,73,99,22
101,68,99,17
103,80,85,7
41,24,9,1
50,33,17,2
32,33,10,0
33,17,8,0
113,64,114,9
99,71,116,9
110,66,119,12
98,73,105,12
54,30,19,3
123,93,237,34
41,26,19,4
106,69,69,9
109,68,103,12
113,82,138,9
102,65,123,26
106,67,78,13
74,76,67,67
121,85,129,17
119,87,166,24
106,71,125,13
49,36,18,0
110,81,80,16
121,58,112,17
96,72,106,10
51,24,12,1
102,61,81,8
45,30,14,1
98,64,42,5
33,21,8,0
40,31,9,0
106,77,74,19
103,74,132,23
123,97,114,15
105,68,96,7
47,32,11,0
126,112,177,21
44,32,13,1
115,72,124,15
113,67,111,11
103,75,98,12
116,77,128,17
36,25,9,0
40,26,7,3
43,31,13,0
106,69,101,13
35,23,12,9
105,78,78,15
128,124,117,17
77,36,18,4
101,78,79,4
35,23,10,0
33,21,9,0
31,25,17,0
94,68,70,16
97,71,56,15
42,33,14,2
94,69,82,10
110,89,127,16
107,92,138,12
123,73,141,17
113,60,112,23
41,22,19,0
108,74,87,8
83,68,71,8
45,28,26,0
116,88,126,21
116,71,106,27
102,59,72,6
104,84,81,8
105,75,98,8
115,89,135,28
102,77,94,13
117,86,158,25
113,89,100,18
35,24,5,3
113,68,103,30
97,37,27,3
91,62,65,12
97,35,31,0
120,98,130,17
44,29,8,0
116,50,57,3
109,78,156,29
34,33,5,0
37,38,10,0
107,75,128,35
115,81,129,19
97,72,107,13
108,69,68,8
105,61,31,0
108,84,169,34
36,27,14,0
106,61,115,21
117,74,109,32
47,22,16,2
111,79,106,8
38,25,12,1
42,31,13,0
46,21,13,0
104,77,136,16
109,72,83,22
45,26,16,0
40,19,8,0
36,24,18,1
56,44,12,0
120,74,128,12
126,94,129,17
124,105,111,19
106,59,85,7
77,49,18,1
98,73,94,13
49,36,20,5
95,67,61,12
105,69,73,15
43,33,9,4
96,81,98,20
121,75,122,28
115,74,81,17
108,73,69,16
28,19,5,2
112,85,97,12
119,51,106,16
86,33,27,0
76,33,32,5
108,74,80,19
99,68,67,8
104,71,110,20
113,90,121,14
121,82,148,21
81,40,38,3
42,26,8,0
111,96,94,29
112,70,117,21
32,23,12,3
103,49,43,4
36,26,8,0
35,20,9,3
121,85,137,38
108,85,89,10
80,35,29,0
115,81,112,17
108,75,96,12
74,53,104,16
105,67,74,12
102,68,61,19
49,29,7,3
44,27,13,0
117,67,105,16
46,40,15,0
48,36,11,0
120,74,107,15
43,29,12,2
52,27,20,1
118,83,107,19
55,35,9,0
91,43,19,3
112,79,124,17
44,32,9,0
92,58,70,3
33,18,16,0
117,69,90,18
42,22,6,2
107,81,72,21
105,80,125,32
120,90,120,23
41,25,18,3
49,26,14,3
105,76,76,13
38,29,10,1
43,26,12,1
40,30,15,2
119,81,83,32
44,32,16,1
112,75,83,7
30,19,15,4
62,32,19,0
127,98,160,24
42,25,10,1
37,26,15,0
45,38,14,1
97,46,36,0
119,85,111,22
46,34,9,4
97,106,109,17
46,36,9,3
41,24,14,0
32,23,12,0
92,41,26,0
35,26,6,3
97,54,33,9
92,84,76,20
55,28,18,3
26,24,8,0
113,80,138,24
85,43,25,0
109,66,106,11
95,65,86,12
115,82,161,21
105,72,87,16
93,57,68,20
94,77,68,15
123,95,142,9
105,42,24,0
50,34,13,3
108,78,85,10
38,26,8,5
109,91,103,15
45,29,13,0
42,27,19,0
90,45,23,2
114,81,124,16
47,28,15,0
108,88,122,15
111,81,139,17
41,29,17,8
105,87,82,5
42,30,14,1
38,26,8,2
102,57,100,10
34,24,15,0
81,45,10,2
114,50,34,1
105,68,130,35
86,42,28,1
86,64,73,15
118,76,130,20
114,61,91,12
103,77,109,19
102,70,102,9
119,84,138,12
97,69,93,15
109,80,115,17
45,29,15,2
49,30,17,1
62,29,22,4
47,33,15,0
105,76,97,7
107,78,102,18
98,40,28,0
105,90,123,33
41,29,12,3
114,77,126,21
70,73,76,45
71,17,25,2
46,33,22,3
109,83,130,18
116,75,91,16
113,82,74,19
103,73,91,21
59,35,17,0
126,89,133,18
107,82,129,18
106,90,103,14
101,63,79,12
48,33,12,0
47,29,9,4
94,72,136,85
27,22,12,3
96,68,76,10
37,28,12,1
97,62,80,10
115,85,143,15
82,37,19,0
107,64,110,9
88,30,24,2
97,64,62,13
103,77,99,16
135,92,173,38
32,28,8,4
44,26,6,4
94,63,60,7
122,82,129,23
100,74,83,17
102,59,83,8
50,29,17,2
117,60,64,0
40,35,5,0
126,85,98,17
98,78,92,23
31,24,12,0
109,45,31,1
117,71,101,8
50,23,15,3
33,27,10,0
101,46,22,1
115,81,200,18
105,56,88,6
97,75,92,17
46,32,17,3
45,31,14,0
118,82,100,21
101,64,88,11
31,26,4,3
50,30,16,4
97,70,89,9
109,67,98,6
88,71,92,18
113,78,109,14
97,69,85,12
111,69,131,25
122,79,131,12
93,75,83,8
105,71,112,16
29,21,25,0
101,61,83,7
112,69,82,22
109,79,124,10
105,76,121,23
127,77,153,14
102,76,67,12
42,38,4,5
59,32,9,3
100,71,90,18
110,74,115,14
102,73,93,9
91,69,70,14
116,71,154,15
96,87,91,31
48,27,10,5
37,35,16,1
33,24,17,2
39,36,9,4
35,27,8,0
126,85,120,19
92,37,37,2
96,60,77,10
117,65,97,6
106,69,116,8
47,33,15,2
102,55,100,26
111,57,36,2
113,70,101,20
101,43,66,10
35,21,7,2
105,77,146,12
42,33,16,1
37,28,6,3
39,16,16,2
105,48,42,0
95,38,19,0
44,29,13,2
104,68,80,20
37,27,16,4
109,55,59,4
43,29,15,3
117,63,125,17
118,71,106,19
112,65,70,11
102,71,92,15
114,83,123,12
115,76,105,13
41,27,18,0
105,72,89,18
52,37,20,0
100,59,65,5
40,30,5,5
102,59,88,12
111,80,86,11
42,22,9,1
28,24,11,0
115,81,136,31
119,86,131,17
98,78,92,20
94,75,93,19
14,15,41,7
55,16,25,0
130,89,176,19
110,54,42,3
122,86,148,24
109,62,136,16
96,75,65,9
104,68,99,5
103,65,89,11
34,31,7,0
30,28,14,0
100,67,103,17
39,9,23,0
47,24,9,4
42,31,20,0
99,44,27,2
87,71,87,14
111,85,103,18
120,83,158,22
37,20,16,0
107,73,68,13
42,29,13,5
96,65,90,20
36,26,17,4
83,72,73,11
34,22,11,3
106,47,55,6
37,27,14,0
101,72,82,25
39,25,17,4
30,19,11,0
36,25,14,3
121,82,127,13
39,23,13,0
94,70,48,10
80,36,19,0
100,77,61,14
59,47,16,1
118,81,76,10
115,106,131,14
104,72,107,8
147,73,154,20
113,78,84,16
55,36,28,0
93,64,76,13
117,69,106,11
36,21,9,1
97,69,124,19
79,83,124,83
69,37,19,5
100,43,23,3
103,82,96,9
115,83,115,19
97,67,70,11
95,74,86,18
49,20,19,5
37,25,11,2
123,79,104,22
99,74,83,8
121,79,88,4
111,94,119,17
124,85,133,14
97,50,32,6
112,61,107,15
108,61,101,16
92,54,71,9
116,83,81,10
111,70,90,10
44,32,20,0
109,94,92,11
99,73,84,55
97,70,145,14
103,74,76,13
107,69,67,6
112,73,95,7
101,61,61,9
41,37,11,0
72,70,155,96
50,34,12,3
110,78,131,28
95,69,104,14
47,31,11,0
105,67,70,9
117,90,139,21
112,60,106,34
102,57,60,5
112,77,80,15
107,78,105,11
122,63,94,8
34,22,6,0
37,26,17,0
128,87,135,18
109,86,69,6
99,71,70,13
111,76,115,10
106,79,78,10
34,29,21,1
123,87,142,16
90,70,60,10
35,21,12,0
110,75,125,17
117,55,89,7
98,62,61,14
100,72,71,15
24,18,15,2
117,99,102,17
40,28,13,1
111,54,108,17
107,61,97,16
131,105,144,24
100,77,111,3
125,79,106,25
136,86,143,22
139,78,155,35
102,62,92,18
94,73,91,7
113,88,89,12
28,23,4,0
113,73,101,16
100,69,86,6
112,56,105,15
113,73,95,17
115,66,135,5
34,26,11,4
106,92,139,27
127,82,154,29
107,75,76,7
110,89,145,21
100,69,73,11
108,100,135,30
123,102,163,37
114,77,133,28
51,42,20,0
108,57,70,13
46,31,12,1
103,72,125,5
111,81,171,18
32,25,8,0
100,69,84,7
34,25,6,2
73,34,25,0
99,68,144,28
99,68,93,15
43,22,9,0
104,82,101,14
114,98,121,16
56,28,20,1
35,26,8,0
111,52,40,3
113,71,150,18
117,87,94,7
88,52,19,0
113,85,106,14
126,68,101,12
130,77,128,16
99,70,95,16
106,60,67,16
35,30,3,1
111,86,153,17
96,62,90,8
96,33,24,2
110,85,103,25
104,69,105,14
102,69,91,13
124,80,106,17
91,69,115,17
77,37,18,1
111,79,127,13
118,98,114,23
121,83,139,11
83,34,28,4
89,64,67,12
109,86,127,18
44,23,16,2
106,80,102,15
73,101,103,88
39,20,18,1
31,17,11,3
45,32,11,0
58,27,11,2
47,33,14,0
118,87,175,17
92,62,74,17
104,60,79,12
120,80,118,25
99,69,86,8
108,77,124,18
47,25,11,2
94,47,22,6
84,79,69,60
132,80,132,17
124,82,137,18
105,97,89,18
98,52,30,2
97,71,105,6
46,26,12,2
136,90,168,51
99,82,128,7
44,28,16,3
40,25,11,3
98,60,78,5
93,33,45,2
103,63,100,8
96,54,48,12
37,24,9,0
119,81,111,7
108,51,35,0
118,51,35,0
103,56,109,4
37,20,13,1
102,66,92,10
103,65,111,20
100,65,107,6
37,25,11,2
105,59,65,5
104,86,91,7
83,33,24,4
94,38,36,0
29,19,3,0
125,76,148,12
41,35,9,0
50,21,105,15
89,74,93,9
38,27,9,0
120,70,107,13
32,28,7,4
105,79,73,8
112,77,134,11
105,64,82,6
119,77,80,16
32,29,3,4
77,59,16,7
32,26,7,0
130,84,140,21
114,36,28,3
30,29,7,2
119,81,120,17
110,39,47,0
27,21,10,2
120,91,176,23
105,74,83,5
119,80,81,14
34,24,13,0
111,71,126,15
29,22,5,0
29,25,7,3
51,35,19,4
124,79,115,15
40,22,7,6
88,63,87,13
102,78,127,10
112,83,114,12
90,62,65,7
113,88,77,24
124,99,151,30
103,36,38,4
93,85,184,29
128,69,117,15
109,90,134,24
42,31,20,0
40,31,13,3
117,76,132,22
48,22,16,0
36,27,6,0
115,91,131,20
126,76,144,15
105,65,95,16
100,74,90,15
107,83,85,7
102,43,33,2
39,26,19,0
87,69,92,22
38,28,13,3
90,73,96,6
48,31,15,1
39,23,9,2
71,63,50,1
123,71,96,11
26,24,14,3
96,68,84,10
38,33,7,0
101,74,125,23
24,13,9,2
36,18,8,0
41,28,15,0
110,64,107,7
43,21,15,3
106,72,80,13
98,76,74,8
105,74,98,13
90,68,53,7
121,72,102,25
37,26,13,4
42,28,9,0
41,32,14,3
84,93,80,59
37,21,20,1
46,27,21,0
105,42,36,0
103,77,111,21
126,58,99,30
41,23,11,1
102,53,45,5
31,26,8,0
98,78,110,15
34,27,4,0
39,28,11,0
105,72,106,28
106,65,92,14
127,102,170,32
42,28,10,2
75,92,102,69
34,27,9,4
43,33,11,0
30,20,11,1
50,28,9,2
24,16,18,4
107,81,105,12
39,31,9,2
42,27,12,1
101,81,99,14
28,20,10,3
113,72,112,12
47,30,14,5
111,91,113,9
111,77,116,21
88,68,57,2
82,31,17,1
40,30,17,0
45,28,23,1
109,74,91,10
113,93,130,22
40,25,8,0
47,21,13,3
101,64,79,7
101,67,92,18
105,77,100,8
109,78,96,21
39,36,8,0
28,18,14,4
119,77,86,6
86,39,36,0
48,29,15,1
118,94,118,23
123,79,120,15
107,60,85,13
60,17,21,0
130,86,114,29
126,63,158,18
103,81,140,23
46,35,13,1
38,28,12,1
89,76,83,6
49,37,15,4
102,64,95,9
59,38,15,1
40,31,8,1
111,71,105,22
38,25,22,4
102,66,76,14
28,26,14,1
86,62,57,9
127,82,110,9
36,27,18,0
119,81,125,16
110,86,106,14
112,73,72,4
114,77,104,10
96,67,76,13
107,57,104,15
108,80,131,29
111,72,76,8
51,27,6,0
105,82,115,22
100,71,86,7
116,85,105,15
42,19,13,0
98,64,72,6
109,74,96,15
34,23,12,1
119,81,126,21
114,56,146,20
97,73,78,7
50,30,16,0
111,89,106,16
107,58,89,8
42,24,25,2
40,27,15,0
45,24,7,3
129,83,122,23
105,65,128,17
103,69,118,23
51,28,8,0
113,95,103,13
39,28,11,0
105,79,105,10
110,79,121,20
103,72,104,9
100,86,124,19
88,41,32,0
128,78,117,18
42,18,7,3
99,51,37,0
68,27,12,0
104,82,81,11
35,25,15,1
124,95,165,24
116,76,130,14
43,28,6,4
30,17,17,0
45,29,11,0
49,34,14,0
105,64,113,14
43,25,21,0
109,65,92,11
38,28,4,2
98,71,63,6
113,60,107,13
106,79,87,7
76,37,28,0
117,64,128,12
37,16,27,0
37,22,14,0
41,18,9,3
107,74,111,16
45,29,14,0
110,69,118,15
97,82,132,15
39,36,10,0
128,81,96,8
30,22,5,4
12,18,7,0
53,31,12,1
122,81,156,8
100,66,85,13
111,84,128,28
125,55,109,12
43,27,17,4
24,15,17,2
107,46,81,10
74,68,121,65
102,81,109,16
98,75,137,12
82,101,94,60
47,27,11,2
127,72,170,20
46,29,13,1
109,79,94,3
99,75,97,9
96,72,104,9
43,28,19,5
118,89,86,18
43,22,8,0
39,34,8,2
111,70,137,17
95,62,62,3
112,80,112,23
109,60,111,11
106,64,73,12
30,19,15,0
108,71,85,21
108,79,133,17
110,88,89,17
48,45,15,3
107,61,103,15
111,84,115,9
47,28,14,5
16,26,154,248
96,47,35,0
122,84,130,25
105,55,82,21
41,23,15,4
78,79,112,80
113,77,177,31
47,36,10,0
95,66,101,15
113,78,115,13
129,88,146,16
40,21,15,0
107,68,106,16
50,35,11,0
121,76,123,18
102,83,119,13
99,44,29,3
28,25,15,0
35,23,18,3
30,23,14,0
37,31,16,1
107,61,107,10
42,25,14,4
105,77,83,12
47,27,15,1
115,80,128,15
113,81,156,21
89,43,29,0
118,74,188,42
34,23,18,0
108,47,91,8
119,73,105,19
37,27,3,0
88,36,28,4
111,82,99,15
112,83,106,20
103,74,135,14
108,71,101,21
108,79,130,17
102,74,75,14
35,25,6,0
121,78,130,10
44,24,17,2
109,71,121,18
109,83,80,11
101,71,120,13
37,24,13,1
88,41,35,2
31,23,17,0
39,30,19,0
113,90,96,11
122,76,157,14
100,82,79,5
91,42,23,0
95,74,76,8
108,76,90,12
109,70,97,19
88,33,25,5
102,76,79,8
120,80,122,15
96,73,77,7
50,32,10,0
138,83,155,27
23,26,9,3
107,69,119,5
114,85,103,16
120,79,99,12
32,31,31,3
114,88,144,13
104,86,116,15
102,60,85,14
29,23,8,1
99,67,81,5
48,31,14,4
13,7,29,6
38,28,18,0
97,81,122,20
111,64,76,7
41,25,10,4
104,64,72,14
103,33,28,0
92,33,32,0
96,32,39,2
87,36,23,0
39,35,5,0
43,27,11,3
100,86,118,32
45,27,13,1
106,60,53,0
92,45,23,2
108,64,141,19
102,82,75,9
28,26,10,3
106,83,89,20
120,86,111,16
102,55,40,3
35,33,18,0
104,50,36,5
112,77,102,20
107,76,100,9
115,78,121,28
131,78,175,23
42,23,11,0
121,66,88,21
104,69,79,15
95,74,85,8
31,22,10,0
52,32,20,0
108,69,82,12
100,74,78,11
108,63,86,13
128,92,122,16
94,38,18,0
101,52,88,12
47,28,17,0
94,28,30,0
34,31,11,5
40,26,10,2
98,61,100,12
107,80,105,21
112,86,110,12
106,81,105,19
93,31,31,2
114,75,95,14
88,30,27,2
37,30,6,0
97,73,87,15
102,68,54,9
30,28,6,2
105,64,114,20
135,112,117,13
118,95,178,33
116,67,88,24
129,84,158,16
48,31,16,0
101,57,101,9
33,24,7,0
103,73,93,11
98,70,107,11
36,26,12,2
33,25,26,2
117,69,130,15
89,47,33,5
125,76,128,15
43,27,13,3
47,34,15,2
100,77,120,18
106,66,99,14
36,27,9,2
109,78,112,9
49,35,18,2
113,69,89,12
103,62,75,13
96,62,66,6
47,25,9,4
33,22,12,0
43,31,14,4
119,80,118,19
46,33,16,0
59,26,18,4
117,87,85,14
37,31,12,5
111,100,99,6
126,89,116,15
41,24,9,4
120,84,91,13
86,74,98,17
107,86,108,14
107,77,91,13
135,80,135,27
56,24,26,1
41,26,21,0
29,22,51,0
88,66,49,10
42,30,14,2
48,30,17,0
46,31,14,0
37,22,22,0
104,41,30,5
40,28,16,2
100,69,93,23
34,18,18,0
55,25,12,0
38,29,8,4
46,29,9,0
94,41,34,0
43,24,9,1
90,37,44,6
30,24,13,1
108,82,89,11
112,74,109,14
41,30,7,3
100,46,43,7
40,23,14,4
117,81,102,15
92,46,24,2
47,37,22,0
135,79,128,13
109,60,103,20
105,71,92,17
91,69,57,7
35,25,18,0
104,78,89,14
98,63,62,15
117,77,110,23
116,109,149,26
116,74,100,10
116,69,97,17
32,24,13,0
33,24,14,2
108,82,125,23
45,43,12,6
31,17,14,0
94,65,69,7
101,68,83,7
97,80,143,36
102,64,113,8
46,23,15,1
36,26,17,1
37,29,9,1
